id,city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,rent_amount,property_tax,fire_insurance,total
5418,1,110,2,2,1,18,acept,not furnished,1780.00,0.00,23.00,3089.00
5419,1,165,4,3,3,10,acept,furnished,6300.00,1292.00,80.00,10110.00
5420,1,200,4,5,4,23,not acept,not furnished,6000.00,1334.00,77.00,9611.00
5421,1,465,4,4,4,3,acept,not furnished,6500.00,1167.00,83.00,12250.00
5422,1,200,3,4,3,8,acept,not furnished,7080.00,0.00,90.00,8570.00
5423,1,130,3,2,1,4,not acept,furnished,7900.00,386.00,101.00,9521.00
5424,1,52,2,1,1,7,acept,not furnished,1340.00,8.00,17.00,1998.00
5425,1,25,1,1,0,8,acept,not furnished,1800.00,25.00,23.00,2298.00
5426,1,96,1,1,1,0,acept,not furnished,3500.00,274.00,53.00,3827.00
5427,1,93,2,2,2,3,acept,not furnished,3500.00,200.00,45.00,4545.00
5428,1,85,2,2,1,6,acept,furnished,5300.00,67.00,68.00,6635.00
5429,1,80,1,1,1,10,acept,not furnished,6500.00,0.00,83.00,7883.00
5430,0,570,4,6,5,0,acept,not furnished,12000.00,817.00,181.00,13000.00
5431,1,150,3,3,3,19,acept,furnished,2800.00,740.00,36.00,5376.00
5432,1,70,2,2,0,17,acept,not furnished,2000.00,75.00,26.00,2701.00
5433,1,167,3,1,0,0,acept,not furnished,1500.00,0.00,23.00,1523.00
5434,1,250,4,4,3,6,acept,not furnished,6970.00,1580.00,89.00,10490.00
5435,1,22,1,1,0,25,acept,not furnished,2200.00,55.00,28.00,2755.00
5436,1,400,4,5,3,0,not acept,not furnished,15000.00,0.00,191.00,15190.00
5437,1,272,4,4,4,2,acept,not furnished,13000.00,2250.00,165.00,21020.00
5438,1,30,1,1,1,6,not acept,furnished,3500.00,0.00,45.00,5945.00
5439,1,326,4,4,3,5,acept,not furnished,8000.00,2050.00,102.00,15460.00
5440,1,300,5,3,1,0,acept,not furnished,10000.00,0.00,151.00,10150.00
5441,0,80,3,1,1,3,acept,not furnished,1500.00,63.00,20.00,2323.00
5442,1,65,2,2,2,19,not acept,not furnished,3500.00,0.00,45.00,4452.00
5443,0,48,1,1,0,9,acept,not furnished,670.00,21.00,9.00,1050.00
5444,1,200,3,4,1,8,not acept,furnished,6000.00,375.00,77.00,8652.00
5445,1,80,2,1,2,0,acept,not furnished,1569.00,0.00,24.00,1593.00
5446,1,400,3,4,4,0,acept,not furnished,4172.00,760.00,63.00,4995.00
5447,1,70,1,1,0,0,acept,not furnished,1400.00,16.00,22.00,1438.00
5448,1,300,3,3,2,0,acept,not furnished,6000.00,197.00,91.00,6288.00
5449,1,95,3,2,0,2,acept,not furnished,2350.00,0.00,36.00,2386.00
5450,1,40,1,1,0,0,not acept,not furnished,850.00,41.00,13.00,1084.00
5451,1,380,5,4,2,0,acept,not furnished,8000.00,1097.00,121.00,9218.00
5452,1,190,3,3,3,0,acept,not furnished,2950.00,267.00,45.00,3262.00
5453,0,55,1,1,1,9,acept,furnished,2600.00,73.00,33.00,3366.00
5454,0,55,2,1,1,0,acept,not furnished,790.00,24.00,11.00,1225.00
5455,1,80,3,2,2,12,not acept,not furnished,1850.00,229.00,24.00,3099.00
5456,1,77,1,1,1,8,not acept,not furnished,5700.00,0.00,73.00,5773.00
5457,1,80,2,1,0,1,acept,not furnished,1800.00,209.00,23.00,2032.00
5458,1,70,2,1,1,9,acept,not furnished,2707.00,Incluso,11.00,3485.00
5459,1,60,2,2,2,6,acept,not furnished,2417.00,344.00,31.00,3842.00
5460,1,420,5,4,4,7,acept,not furnished,12000.00,200.00,153.00,20350.00
5461,1,78,2,2,2,12,acept,not furnished,2700.00,0.00,35.00,3185.00
5462,1,158,3,4,2,4,acept,not furnished,5760.00,459.00,73.00,7991.00
5463,1,180,3,4,3,3,acept,not furnished,3500.00,65.00,45.00,5210.00
5464,1,60,2,1,1,13,acept,furnished,1620.00,80.00,21.00,2271.00
5465,0,50,2,1,1,1,acept,not furnished,800.00,200.00,11.00,1011.00
5466,1,318,4,6,4,13,acept,furnished,10160.00,0.00,129.00,13740.00
5467,1,97,2,2,0,27,not acept,furnished,10200.00,0.00,130.00,11430.00
5468,1,110,2,2,0,0,not acept,not furnished,1100.00,18.00,17.00,1135.00
5469,1,330,1,3,8,0,acept,not furnished,3147.00,0.00,48.00,3195.00
5470,0,68,2,1,2,1,acept,not furnished,1200.00,74.00,16.00,1810.00
5471,1,80,2,2,2,0,acept,not furnished,2200.00,173.00,34.00,2457.00
5472,1,70,2,1,0,0,not acept,furnished,1362.00,84.00,21.00,1467.00
5473,1,200,3,4,5,0,acept,not furnished,5000.00,350.00,76.00,5426.00
5474,1,135,3,4,3,12,not acept,not furnished,3800.00,504.00,49.00,5303.00
5475,1,36,1,1,0,9,acept,not furnished,2150.00,40.00,28.00,2603.00
5476,1,63,2,3,1,0,acept,not furnished,1990.00,110.00,30.00,2230.00
5477,1,212,4,3,4,1,acept,not furnished,15000.00,1272.00,191.00,19760.00
5478,0,440,4,4,4,0,acept,not furnished,9810.00,737.00,148.00,12900.00
5479,1,45,2,1,0,0,not acept,not furnished,1300.00,109.00,20.00,1429.00
5480,1,444,4,4,5,0,acept,furnished,10000.00,584.00,151.00,10740.00
5481,1,84,1,1,1,1,not acept,not furnished,2500.00,246.00,32.00,3707.00
5482,1,495,5,5,4,11,not acept,not furnished,15000.00,2180.00,191.00,20470.00
5483,1,36,1,1,1,11,not acept,furnished,3800.00,55.00,49.00,4354.00
5484,0,414,4,4,5,0,acept,not furnished,3900.00,506.00,59.00,4465.00
5485,1,90,3,2,2,11,not acept,not furnished,3000.00,101.00,39.00,3662.00
5486,0,50,1,1,0,4,acept,not furnished,520.00,23.00,7.00,968.00
5487,1,26,1,1,0,2,acept,furnished,2200.00,150.00,28.00,2848.00
5488,1,132,3,2,2,14,acept,furnished,5525.00,Incluso,19.00,7194.00
5489,1,49,1,1,1,4,not acept,not furnished,3200.00,0.00,13.00,3699.00
5490,1,84,2,3,2,32,not acept,furnished,8500.00,450.00,108.00,9908.00
5491,1,97,3,1,1,2,acept,furnished,6000.00,50.00,77.00,7042.00
5492,1,227,4,3,3,10,acept,furnished,10000.00,1700.00,127.00,15830.00
5493,1,200,3,3,2,0,acept,not furnished,3500.00,292.00,53.00,3845.00
5494,0,12732,3,2,0,3,acept,not furnished,1600.00,96.00,21.00,2417.00
5495,0,254,3,4,2,0,acept,not furnished,3000.00,251.00,46.00,3297.00
5496,1,88,2,3,2,11,acept,not furnished,6835.00,0.00,44.00,7859.00
5497,1,135,2,1,0,2,not acept,not furnished,2000.00,5.00,26.00,2031.00
5498,1,120,2,1,1,0,acept,not furnished,1600.00,167.00,25.00,1792.00
5499,1,246,3,4,4,5,acept,not furnished,1800.00,1400.00,23.00,5193.00
5500,0,87,3,2,1,9,acept,not furnished,1800.00,109.00,23.00,2675.00
5501,1,372,5,4,6,0,acept,not furnished,9200.00,1041.00,139.00,10380.00
5502,1,85,3,2,3,3,acept,furnished,1999.00,153.00,26.00,3278.00
5503,1,58,1,1,1,1,acept,furnished,3500.00,70.00,45.00,4090.00
5504,1,160,3,5,2,0,acept,not furnished,12000.00,334.00,181.00,12520.00
5505,1,80,1,1,1,0,not acept,not furnished,1300.00,84.00,20.00,1404.00
5506,1,54,2,1,0,2,not acept,not furnished,1700.00,135.00,22.00,2428.00
5507,0,128,3,3,2,1,acept,not furnished,2650.00,784.00,34.00,4704.00
5508,1,70,2,1,1,3,acept,not furnished,2400.00,4.00,31.00,3116.00
5509,1,80,2,2,1,0,not acept,not furnished,1556.00,0.00,8.00,1564.00
5510,1,69,3,2,2,7,acept,not furnished,1500.00,134.00,20.00,2184.00
5511,1,42,1,1,1,4,acept,not furnished,2200.00,100.00,28.00,2828.00
5512,1,132,3,2,3,0,acept,not furnished,2500.00,59.00,38.00,2597.00
5513,1,270,3,3,1,0,acept,furnished,6500.00,23.00,98.00,6621.00
5514,1,180,3,3,3,0,acept,not furnished,5000.00,235.00,76.00,5311.00
5515,0,38,1,1,0,8,acept,not furnished,550.00,70.00,7.00,927.00
5516,1,366,4,5,5,8,acept,furnished,15000.00,1834.00,191.00,21030.00
5517,1,65,2,2,1,18,acept,furnished,3509.00,0.00,11.00,4346.00
5518,1,42,1,1,1,14,acept,furnished,2650.00,243.00,34.00,4129.00
5519,1,101,3,4,2,5,acept,not furnished,3360.00,340.00,43.00,5043.00
5520,1,120,3,2,1,7,acept,not furnished,4675.00,200.00,60.00,6335.00
5521,1,280,3,3,7,0,acept,not furnished,8670.00,450.00,131.00,9251.00
5522,1,200,4,4,2,8,acept,furnished,2800.00,830.00,36.00,6666.00
5523,0,42,1,1,0,1,acept,not furnished,830.00,12.00,11.00,853.00
5524,1,180,3,2,1,8,acept,furnished,12000.00,334.00,153.00,14490.00
5525,1,26,1,1,0,6,acept,not furnished,1532.00,0.00,20.00,1860.00
5526,1,93,2,1,1,1,acept,not furnished,2150.00,76.00,28.00,2644.00
5527,1,115,3,1,2,5,acept,not furnished,4300.00,300.00,55.00,5600.00
5528,1,263,4,5,4,21,acept,not furnished,12500.00,1588.00,159.00,17150.00
5529,0,42,2,1,1,4,acept,not furnished,1020.00,0.00,13.00,1224.00
5530,1,30,1,1,0,1,not acept,not furnished,1459.00,0.00,10.00,1469.00
5531,0,70,2,1,2,5,acept,not furnished,2100.00,55.00,27.00,2953.00
5532,1,56,2,2,1,11,acept,not furnished,4800.00,151.00,61.00,5992.00
5533,1,65,2,1,0,0,acept,not furnished,1800.00,167.00,28.00,1995.00
5534,0,48,1,1,0,4,not acept,not furnished,500.00,17.00,7.00,1014.00
5535,1,95,3,2,1,10,not acept,furnished,4300.00,380.00,55.00,5753.00
5536,0,180,4,3,2,0,acept,not furnished,4348.00,167.00,66.00,5631.00
5537,1,110,3,2,2,14,acept,not furnished,3200.00,0.00,41.00,3241.00
5538,1,80,3,2,3,1,acept,not furnished,1615.00,160.00,21.00,2946.00
5539,1,129,2,3,2,16,acept,furnished,2376.00,334.00,38.00,3848.00
5540,1,226,4,4,3,4,not acept,not furnished,10000.00,1200.00,127.00,14830.00
5541,1,152,3,3,1,5,not acept,furnished,5200.00,213.00,66.00,6657.00
5542,1,500,4,4,3,0,acept,not furnished,9000.00,0.00,136.00,9136.00
5543,1,78,2,1,3,0,acept,not furnished,1600.00,163.00,25.00,1788.00
5544,0,56,1,1,0,12,acept,not furnished,500.00,19.00,7.00,816.00
5545,1,120,1,1,4,0,acept,furnished,3300.00,275.00,50.00,3626.00
5546,1,220,3,3,3,0,acept,not furnished,3700.00,324.00,56.00,4080.00
5547,1,34,1,1,0,3,not acept,furnished,2415.00,125.00,31.00,3031.00
5548,1,60,2,1,1,5,acept,furnished,3300.00,67.00,42.00,4009.00
5549,1,54,1,1,0,2,acept,not furnished,1732.00,0.00,6.00,1913.00
5550,1,130,3,2,1,2,acept,furnished,6900.00,233.00,88.00,8389.00
5551,1,51,2,1,1,12,not acept,furnished,2400.00,114.00,31.00,2991.00
5552,1,60,1,1,0,1,acept,not furnished,1250.00,280.00,16.00,1546.00
5553,1,300,5,6,2,0,not acept,not furnished,8000.00,800.00,121.00,8921.00
5554,1,169,4,4,4,9,acept,not furnished,6450.00,1140.00,82.00,9472.00
5555,0,200,3,3,2,8,acept,not furnished,3695.00,391.00,47.00,5533.00
5556,1,174,3,1,1,0,acept,not furnished,3300.00,236.00,50.00,3586.00
5557,1,61,2,1,0,1,not acept,not furnished,1220.00,25.00,16.00,1491.00
5558,1,100,3,3,3,5,acept,not furnished,3500.00,417.00,45.00,4962.00
5559,1,100,3,1,4,0,acept,not furnished,2125.00,226.00,32.00,2383.00
5560,1,45,1,2,1,11,acept,not furnished,2200.00,99.00,28.00,2822.00
5561,1,65,2,2,1,1,acept,not furnished,2300.00,63.00,30.00,3036.00
5562,1,80,2,1,2,2,acept,furnished,2424.00,245.00,31.00,3600.00
5563,1,90,2,1,0,0,acept,not furnished,1800.00,280.00,28.00,2108.00
5564,1,281,4,4,8,0,acept,furnished,10000.00,847.00,151.00,11000.00
5565,1,350,3,4,4,0,acept,not furnished,3100.00,2900.00,47.00,6047.00
5566,1,380,4,5,4,4,acept,furnished,8500.00,1118.00,108.00,13100.00
5567,0,396,4,6,3,0,acept,not furnished,6200.00,613.00,94.00,6907.00
5568,1,120,3,2,3,0,not acept,not furnished,1990.00,154.00,30.00,2174.00
5569,1,300,3,5,2,12,not acept,furnished,13900.00,809.00,177.00,16990.00
5570,1,97,2,3,1,5,acept,not furnished,6500.00,120.00,83.00,7463.00
5571,1,35,1,1,0,1,acept,not furnished,1400.00,0.00,18.00,1678.00
5572,1,20,1,1,0,1,not acept,not furnished,1000.00,84.00,13.00,1097.00
5573,1,49,2,1,1,3,acept,furnished,2156.00,0.00,8.00,2464.00
5574,1,103,3,2,1,2,acept,not furnished,1500.00,137.00,6.00,2776.00
5575,1,93,3,3,2,15,not acept,not furnished,2300.00,209.00,30.00,3489.00
5576,0,83,1,1,1,4,not acept,not furnished,1080.00,59.00,14.00,1653.00
5577,1,158,4,4,3,4,acept,furnished,3500.00,589.00,45.00,6124.00
5578,1,700,6,6,6,0,acept,not furnished,8500.00,1542.00,128.00,10170.00
5579,1,208,3,2,1,5,acept,not furnished,7000.00,384.00,89.00,9222.00
5580,1,147,2,3,2,3,not acept,furnished,12000.00,500.00,153.00,14150.00
5581,1,150,2,2,1,1,acept,furnished,5900.00,0.00,75.00,6625.00
5582,1,135,2,2,1,12,acept,not furnished,8700.00,343.00,111.00,10470.00
5583,1,530,4,4,6,0,acept,not furnished,9520.00,1334.00,144.00,11000.00
5584,1,70,2,1,1,3,acept,not furnished,1500.00,0.00,20.00,2270.00
5585,1,335,3,4,4,0,acept,furnished,6200.00,650.00,94.00,6944.00
5586,1,87,2,3,2,16,not acept,not furnished,5700.00,216.00,73.00,6530.00
5587,1,49,2,1,1,9,acept,furnished,2800.00,13.00,36.00,3444.00
5588,1,108,3,2,2,7,acept,not furnished,5600.00,435.00,71.00,7396.00
5589,1,35,1,1,0,0,acept,not furnished,1000.00,42.00,16.00,1058.00
5590,1,150,3,2,2,0,acept,not furnished,2500.00,0.00,38.00,2538.00
5591,1,92,2,1,1,11,not acept,not furnished,6860.00,0.00,87.00,6947.00
5592,1,80,4,4,3,5,acept,not furnished,6000.00,0.00,77.00,9527.00
5593,1,32,1,1,1,13,not acept,furnished,3200.00,174.00,41.00,4226.00
5594,1,38,1,1,0,11,acept,not furnished,2500.00,34.00,32.00,2960.00
5595,1,87,3,2,1,17,acept,not furnished,1400.00,200.00,18.00,2468.00
5596,1,80,2,1,1,1,acept,not furnished,24000.00,0.00,305.00,25180.00
5597,1,38,1,1,1,14,not acept,furnished,2600.00,120.00,33.00,3448.00
5598,1,65,2,1,0,0,acept,not furnished,1200.00,34.00,19.00,1253.00
5599,1,100,7,4,0,0,acept,not furnished,4100.00,118.00,62.00,4280.00
5600,1,126,2,1,0,13,acept,not furnished,2580.00,0.00,33.00,3183.00
5601,1,84,2,2,1,0,acept,not furnished,2200.00,0.00,34.00,2234.00
5602,1,70,2,2,1,3,acept,not furnished,2850.00,179.00,37.00,4166.00
5603,1,160,3,2,1,1,acept,not furnished,7693.00,223.00,116.00,8217.00
5604,0,85,3,2,1,1,acept,not furnished,1300.00,75.00,17.00,2042.00
5605,1,37,1,1,1,4,acept,not furnished,2051.00,0.00,12.00,3025.00
5606,0,94,2,1,1,1,acept,not furnished,1200.00,88.00,16.00,1829.00
5607,0,138,3,3,0,2,acept,not furnished,7000.00,84.00,89.00,8173.00
5608,1,96,3,3,0,6,acept,not furnished,3572.00,30.00,46.00,4118.00
5609,1,41,1,1,1,16,acept,furnished,2387.00,17.00,31.00,3223.00
5610,0,208,3,2,4,0,acept,not furnished,3180.00,100.00,48.00,3328.00
5611,1,35,1,1,0,7,acept,not furnished,1200.00,0.00,16.00,1616.00
5612,1,45,1,1,0,22,not acept,not furnished,1015.00,33.00,13.00,1411.00
5613,1,230,2,3,3,17,acept,furnished,8000.00,633.00,102.00,11310.00
5614,1,200,3,2,4,0,acept,not furnished,3500.00,500.00,53.00,4053.00
5615,1,255,4,4,0,15,acept,furnished,2500.00,1484.00,32.00,8016.00
5616,1,400,4,4,3,1,acept,furnished,10000.00,0.00,127.00,13130.00
5617,1,297,4,5,5,19,acept,not furnished,11700.00,2482.00,149.00,17510.00
5618,1,600,3,5,8,0,acept,not furnished,7000.00,748.00,106.00,7854.00
5619,1,37,1,1,1,1,not acept,furnished,1196.00,0.00,16.00,2912.00
5620,1,36,1,1,0,4,acept,not furnished,1162.00,19.00,15.00,1496.00
5621,1,629,4,4,4,0,acept,not furnished,15000.00,2064.00,226.00,17290.00
5622,1,100,2,1,0,0,not acept,not furnished,1100.00,25.00,17.00,1142.00
5623,1,75,2,1,1,0,not acept,not furnished,1500.00,9.00,23.00,1532.00
5624,1,133,3,3,2,19,acept,furnished,14000.00,898.00,178.00,17980.00
5625,1,150,3,2,0,1,not acept,not furnished,3000.00,42.00,39.00,3781.00
5626,1,40,1,1,0,12,not acept,furnished,3300.00,74.00,42.00,3786.00
5627,1,93,3,3,0,16,not acept,furnished,5100.00,366300.00,65.00,372700.00
5628,1,400,4,3,3,0,acept,not furnished,8000.00,1250.00,121.00,9371.00
5629,0,500,6,6,3,0,acept,not furnished,10630.00,392.00,160.00,11180.00
5630,1,35,1,1,1,14,not acept,not furnished,2000.00,275.00,26.00,4001.00
5631,1,11,1,1,0,1,not acept,furnished,2100.00,42.00,27.00,2469.00
5632,1,275,4,4,3,9,acept,not furnished,6800.00,1250.00,87.00,11440.00
5633,1,320,4,4,2,7,acept,not furnished,8000.00,645.00,102.00,12860.00
5634,1,54,1,1,1,7,acept,not furnished,3800.00,36.00,49.00,4652.00
5635,1,660,4,5,5,12,acept,furnished,20000.00,1750.00,254.00,26800.00
5636,1,330,5,3,6,0,acept,not furnished,10500.00,1667.00,158.00,12330.00
5637,1,143,3,3,2,20,acept,not furnished,8400.00,539.00,107.00,10950.00
5638,0,64,2,2,2,51,acept,not furnished,1900.00,129.00,25.00,2854.00
5639,1,157,3,2,0,7,acept,not furnished,4500.00,347.00,58.00,6230.00
5640,1,28,1,1,0,5,acept,not furnished,2000.00,42.00,26.00,2518.00
5641,1,113,3,4,2,7,acept,not furnished,4000.00,591.00,51.00,6242.00
5642,1,110,3,2,1,1,acept,not furnished,4500.00,262.00,58.00,5950.00
5643,1,90,3,2,1,13,acept,not furnished,2557.00,Incluso,24.00,3469.00
5644,1,130,3,2,2,15,not acept,not furnished,6200.00,4000.00,79.00,11680.00
5645,1,34,1,1,1,6,not acept,furnished,2900.00,0.00,37.00,2937.00
5646,1,55,1,1,0,3,not acept,furnished,1824.00,0.00,24.00,2268.00
5647,1,101,3,3,2,1,acept,not furnished,4600.00,330.00,59.00,5769.00
5648,1,72,1,2,2,19,acept,not furnished,4000.00,200.00,51.00,5151.00
5649,0,25,1,1,0,3,not acept,not furnished,1000.00,0.00,13.00,1313.00
5650,1,45,1,1,0,2,not acept,not furnished,1400.00,69.00,18.00,1487.00
5651,1,360,5,4,0,7,not acept,not furnished,3000.00,2084.00,39.00,9923.00
5652,1,90,2,2,1,0,acept,not furnished,1800.00,0.00,28.00,1828.00
5653,1,50,1,1,0,0,acept,furnished,1190.00,114.00,18.00,1786.00
5654,1,180,4,4,4,21,not acept,not furnished,10000.00,1000.00,127.00,13530.00
5655,0,55,2,1,1,16,not acept,not furnished,1350.00,69.00,18.00,1787.00
5656,0,250,1,2,2,0,acept,not furnished,2200.00,602.00,34.00,2836.00
5657,1,49,1,1,0,9,acept,not furnished,2264.00,0.00,29.00,2693.00
5658,0,500,4,4,3,5,not acept,not furnished,15000.00,82.00,191.00,20560.00
5659,1,45,1,1,0,1,not acept,not furnished,1340.00,0.00,17.00,1657.00
5660,0,104,3,1,0,3,not acept,not furnished,700.00,69.00,9.00,1378.00
5661,1,250,3,2,8,0,acept,not furnished,7000.00,472.00,106.00,7578.00
5662,0,75,3,1,2,3,acept,not furnished,1300.00,74.00,17.00,1990.00
5663,1,25,1,1,0,1,not acept,not furnished,1049.00,31.00,14.00,1094.00
5664,1,320,5,3,8,0,acept,not furnished,14000.00,917.00,211.00,15130.00
5665,1,56,1,1,0,9,not acept,not furnished,1450.00,0.00,19.00,1869.00
5666,1,88,2,1,1,3,acept,not furnished,3400.00,150.00,44.00,4394.00
5667,1,60,3,1,1,3,acept,not furnished,1550.00,0.00,20.00,2040.00
5668,1,50,1,1,0,1,not acept,not furnished,1900.00,0.00,25.00,2267.00
5669,1,96,3,2,2,14,not acept,furnished,8500.00,285.00,108.00,10020.00
5670,1,80,2,1,0,1,not acept,not furnished,1122.00,50.00,15.00,1187.00
5671,1,270,3,2,4,0,acept,not furnished,6500.00,1167.00,98.00,7765.00
5672,1,250,4,4,4,4,acept,not furnished,8500.00,1167.00,108.00,12630.00
5673,0,90,3,2,2,2,acept,not furnished,1500.00,130.00,20.00,2395.00
5674,1,96,2,1,1,8,not acept,not furnished,2500.00,159.00,32.00,3486.00
5675,1,80,3,1,1,1,acept,not furnished,1750.00,0.00,23.00,2393.00
5676,1,210,3,3,2,5,acept,not furnished,5500.00,690.00,70.00,9230.00
5677,1,144,3,3,2,0,acept,furnished,5000.00,109.00,76.00,5185.00
5678,1,90,2,2,2,9,not acept,not furnished,1400.00,850.00,18.00,3917.00
5679,0,82,3,3,2,4,acept,not furnished,1500.00,153.00,20.00,2223.00
5680,1,35,1,1,1,1,acept,not furnished,977.00,30.00,13.00,1020.00
5681,1,65,2,1,1,0,acept,not furnished,1600.00,150.00,25.00,1775.00
5682,1,23,1,1,0,23,acept,not furnished,2100.00,42.00,27.00,2568.00
5683,0,50,2,1,1,3,acept,not furnished,1000.00,0.00,13.00,1013.00
5684,1,240,3,5,3,14,acept,furnished,10800.00,1250.00,137.00,15690.00
5685,0,214,3,3,2,1,acept,not furnished,5900.00,227.00,75.00,8218.00
5686,1,90,2,1,1,2,acept,not furnished,3000.00,50.00,39.00,4089.00
5687,1,250,3,5,4,0,acept,not furnished,4600.00,317.00,70.00,4987.00
5688,0,330,3,3,2,10,not acept,not furnished,5100.00,650.00,65.00,8515.00
5689,1,170,4,4,3,9,acept,not furnished,8300.00,594.00,106.00,10990.00
5690,1,250,4,2,6,0,acept,not furnished,5000.00,458.00,76.00,5534.00
5691,0,54,1,2,1,6,acept,furnished,3500.00,0.00,45.00,3945.00
5692,1,378,3,3,3,0,acept,not furnished,6000.00,285.00,91.00,6376.00
5693,1,70,2,2,2,10,acept,not furnished,3100.00,205.00,40.00,4195.00
5694,1,80,2,2,1,5,acept,not furnished,4200.00,135.00,54.00,5287.00
5695,1,52,1,1,1,2,not acept,furnished,4000.00,130.00,51.00,4631.00
5696,1,180,3,2,1,11,acept,furnished,4500.00,500.00,58.00,7958.00
5697,1,80,2,1,0,2,acept,not furnished,1258.00,0.00,16.00,1874.00
5698,1,200,2,4,1,0,acept,not furnished,15000.00,829.00,226.00,16060.00
5699,1,250,3,3,2,0,not acept,furnished,7000.00,417.00,106.00,7523.00
5700,1,90,3,2,0,9,acept,not furnished,2300.00,84.00,30.00,3344.00
5701,1,52,1,1,0,3,not acept,furnished,2585.00,0.00,10.00,2813.00
5702,0,110,3,1,1,0,acept,not furnished,1500.00,50.00,23.00,1573.00
5703,1,150,3,5,3,0,acept,furnished,4500.00,189.00,68.00,4757.00
5704,1,78,2,1,2,7,acept,not furnished,1275.00,161.00,17.00,2052.00
5705,0,83,2,3,1,7,acept,not furnished,1500.00,42.00,20.00,2662.00
5706,1,215,3,4,4,10,acept,not furnished,12000.00,1252.00,153.00,16720.00
5707,1,67,1,1,0,0,acept,not furnished,1300.00,55.00,20.00,1375.00
5708,1,60,2,1,1,11,acept,furnished,3400.00,23.00,44.00,3967.00
5709,1,136,3,3,0,12,acept,not furnished,3500.00,115.00,45.00,4398.00
5710,1,20,1,1,0,1,not acept,not furnished,1100.00,35.00,14.00,1149.00
5711,1,78,3,1,2,7,acept,furnished,2400.00,150.00,31.00,3931.00
5712,1,42,1,1,1,2,acept,not furnished,2326.00,160.00,9.00,3195.00
5713,1,300,4,4,1,11,acept,not furnished,7200.00,700.00,92.00,10990.00
5714,1,140,2,2,2,8,acept,furnished,3990.00,394.00,51.00,5315.00
5715,0,150,3,2,1,0,acept,not furnished,1320.00,167.00,20.00,1507.00
5716,1,200,5,4,5,0,acept,not furnished,3300.00,250.00,50.00,3600.00
5717,1,112,2,3,2,24,not acept,not furnished,3950.00,417.00,51.00,5218.00
5718,1,380,3,2,2,9,acept,not furnished,6650.00,667.00,85.00,11240.00
5719,0,75,3,1,1,1,not acept,not furnished,12000.00,0.00,181.00,12480.00
5720,1,220,3,5,6,8,acept,furnished,6000.00,500.00,77.00,9077.00
5721,1,280,4,5,6,1,not acept,not furnished,7500.00,0.00,96.00,9596.00
5722,0,34,1,1,0,4,acept,not furnished,700.00,70.00,9.00,1209.00
5723,1,24,1,1,1,0,not acept,not furnished,1390.00,0.00,21.00,1411.00
5724,1,72,2,2,1,18,acept,not furnished,3500.00,84.00,45.00,4245.00
5725,1,45,1,1,1,0,not acept,not furnished,1600.00,80.00,25.00,1705.00
5726,1,38,1,1,1,4,acept,furnished,2500.00,0.00,32.00,2912.00
5727,1,75,2,1,0,5,acept,furnished,4000.00,0.00,51.00,4551.00
5728,1,180,3,2,1,4,acept,not furnished,4000.00,218.00,51.00,5569.00
5729,1,220,3,4,3,8,acept,not furnished,6000.00,996.00,77.00,9094.00
5730,1,352,4,4,4,0,not acept,furnished,8600.00,479.00,130.00,9209.00
5731,1,80,1,1,1,2,not acept,not furnished,1200.00,0.00,16.00,1216.00
5732,1,74,3,2,1,6,acept,not furnished,3000.00,0.00,39.00,4034.00
5733,1,103,3,2,2,3,acept,not furnished,1600.00,465.00,21.00,3310.00
5734,1,45,1,1,1,1,not acept,furnished,5520.00,0.00,70.00,8590.00
5735,1,249,4,2,2,0,acept,not furnished,4300.00,57.00,65.00,4422.00
5736,1,65,3,1,1,6,acept,furnished,1900.00,20.00,25.00,2495.00
5737,1,182,4,4,3,1,acept,not furnished,3400.00,542.00,44.00,6086.00
5738,1,68,2,2,1,7,acept,furnished,1877.00,0.00,24.00,2390.00
5739,1,800,4,5,8,0,acept,not furnished,12000.00,2334.00,181.00,14520.00
5740,1,106,2,1,0,0,acept,not furnished,2000.00,0.00,26.00,2186.00
5741,1,78,3,2,2,1,acept,not furnished,1590.00,230.00,21.00,2621.00
5742,1,130,3,3,3,23,acept,not furnished,2800.00,489.00,36.00,4615.00
5743,1,100,3,1,0,6,acept,furnished,3900.00,120.00,50.00,4875.00
5744,1,240,3,2,6,0,acept,not furnished,4000.00,0.00,61.00,4061.00
