"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02719V03286","Country","C02199V02655","Sex","C02542V03077","Origin or Destination","UNIT","VALUE"
"PEA18","Estimated Migration (Persons in April)","2019","2019","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","04","Emigrants: All destinations","Thousand","1.8"
"PEA18","Estimated Migration (Persons in April)","2019","2019","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","05","Immigrants: All origins","Thousand","6.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","-","Both sexes","01","Net migration","Thousand","7.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","-","Both sexes","04","Emigrants: All destinations","Thousand","9.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","-","Both sexes","05","Immigrants: All origins","Thousand","17.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","1","Male","01","Net migration","Thousand","3.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","1","Male","04","Emigrants: All destinations","Thousand","4.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","1","Male","05","Immigrants: All origins","Thousand","8.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","2","Female","01","Net migration","Thousand","4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","2","Female","04","Emigrants: All destinations","Thousand","5.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","GB1","United Kingdom (1)","2","Female","05","Immigrants: All origins","Thousand","9.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","-","Both sexes","01","Net migration","Thousand","0.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","-","Both sexes","04","Emigrants: All destinations","Thousand","5.3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","-","Both sexes","05","Immigrants: All origins","Thousand","6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","1","Male","01","Net migration","Thousand","0.3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","1","Male","04","Emigrants: All destinations","Thousand","2.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","1","Male","05","Immigrants: All origins","Thousand","3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","2","Female","01","Net migration","Thousand","0.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","2","Female","04","Emigrants: All destinations","Thousand","2.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","US","United States","2","Female","05","Immigrants: All origins","Thousand","3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","-","Both sexes","01","Net migration","Thousand","0"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","-","Both sexes","04","Emigrants: All destinations","Thousand","3.1"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","-","Both sexes","05","Immigrants: All origins","Thousand","3.1"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","1","Male","01","Net migration","Thousand","0.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","1","Male","04","Emigrants: All destinations","Thousand","1.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","1","Male","05","Immigrants: All origins","Thousand","1.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","2","Female","01","Net migration","Thousand","-0.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","2","Female","04","Emigrants: All destinations","Thousand","1.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","CA","Canada","2","Female","05","Immigrants: All origins","Thousand","1.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","-","Both sexes","01","Net migration","Thousand","2.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","-","Both sexes","04","Emigrants: All destinations","Thousand","5.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","-","Both sexes","05","Immigrants: All origins","Thousand","7.8"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","1","Male","01","Net migration","Thousand","0.8"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","1","Male","04","Emigrants: All destinations","Thousand","2.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","1","Male","05","Immigrants: All origins","Thousand","3.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","2","Female","01","Net migration","Thousand","1.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","2","Female","04","Emigrants: All destinations","Thousand","2.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","AU","Australia","2","Female","05","Immigrants: All origins","Thousand","4.3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","-","Both sexes","01","Net migration","Thousand","27.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","-","Both sexes","04","Emigrants: All destinations","Thousand","8.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","-","Both sexes","05","Immigrants: All origins","Thousand","36.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","1","Male","01","Net migration","Thousand","13.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","1","Male","04","Emigrants: All destinations","Thousand","4.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","1","Male","05","Immigrants: All origins","Thousand","18"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","2","Female","01","Net migration","Thousand","14.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","2","Female","04","Emigrants: All destinations","Thousand","4.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","ZZWORX23","Other countries (23)","2","Female","05","Immigrants: All origins","Thousand","18.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","-","Both sexes","01","Net migration","Thousand","44.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","-","Both sexes","04","Emigrants: All destinations","Thousand","50.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","-","Both sexes","05","Immigrants: All origins","Thousand","95.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","1","Male","01","Net migration","Thousand","21.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","1","Male","04","Emigrants: All destinations","Thousand","25.4"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","1","Male","05","Immigrants: All origins","Thousand","46.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","2","Female","01","Net migration","Thousand","23.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","2","Female","04","Emigrants: All destinations","Thousand","25.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","-","All countries","2","Female","05","Immigrants: All origins","Thousand","48.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","01","Net migration","Thousand","4.8"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","04","Emigrants: All destinations","Thousand","10.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","05","Immigrants: All origins","Thousand","15.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","01","Net migration","Thousand","2.1"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","04","Emigrants: All destinations","Thousand","5.5"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","05","Immigrants: All origins","Thousand","7.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","01","Net migration","Thousand","2.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","04","Emigrants: All destinations","Thousand","5.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","05","Immigrants: All origins","Thousand","7.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","01","Net migration","Thousand","1.3"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","04","Emigrants: All destinations","Thousand","7.9"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","05","Immigrants: All origins","Thousand","9.2"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","01","Net migration","Thousand","0.7"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","04","Emigrants: All destinations","Thousand","4.1"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","05","Immigrants: All origins","Thousand","4.8"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","01","Net migration","Thousand","0.6"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","04","Emigrants: All destinations","Thousand","3.8"
"PEA18","Estimated Migration (Persons in April)","2020","2020","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","05","Immigrants: All origins","Thousand","4.4"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","-","Both sexes","01","Net migration","Thousand","4.1"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","-","Both sexes","04","Emigrants: All destinations","Thousand","17.6"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","-","Both sexes","05","Immigrants: All origins","Thousand","21.7"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","1","Male","01","Net migration","Thousand","3.4"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","1","Male","04","Emigrants: All destinations","Thousand","8.2"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","1","Male","05","Immigrants: All origins","Thousand","11.6"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","2","Female","01","Net migration","Thousand","0.7"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","2","Female","04","Emigrants: All destinations","Thousand","9.4"
"PEA18","Estimated Migration (Persons in April)","2021","2021","GB1","United Kingdom (1)","2","Female","05","Immigrants: All origins","Thousand","10.1"
"PEA18","Estimated Migration (Persons in April)","2021","2021","US","United States","-","Both sexes","01","Net migration","Thousand","3.1"
"PEA18","Estimated Migration (Persons in April)","2021","2021","US","United States","-","Both sexes","04","Emigrants: All destinations","Thousand","2.4"
"PEA18","Estimated Migration (Persons in April)","2021","2021","US","United States","-","Both sexes","05","Immigrants: All origins","Thousand","5.5"
"PEA18","Estimated Migration (Persons in April)","2021","2021","US","United States","1","Male","01","Net migration","Thousand","1.1"
"PEA18","Estimated Migration (Persons in April)","2021","2021","US","United States","1","Male","04","Emigrants: All destinations","Thousand","1.2"
