"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","C02196V04140","Region","UNIT","VALUE"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","26.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","59.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","-","State","Thousand","201.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","18.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","28.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","62.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","30.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","12.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","-","State","Thousand","394.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","30"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","35.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","37.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","33.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","57.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","114.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","61.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","24"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","-","State","Thousand","193.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","28.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","56"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","29.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","-","State","Thousand","200.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","18.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","17"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","29.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","58.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","31.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","475","40 - 44 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","12"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","-","State","Thousand","362.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","29"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","33.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","36"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","32.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","51.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","99.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","57.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","22.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","-","State","Thousand","180.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","26"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","49.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","29"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","-","State","Thousand","182.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","25.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","50.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","495","45 - 49 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","-","State","Thousand","319.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","27.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","30.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","32.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","29.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","47"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","82.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","49.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","20.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","-","State","Thousand","159.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","40.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","24.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","-","State","Thousand","160.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","42.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","24.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","515","50 - 54 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","-","State","Thousand","296"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","25.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","28.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","30.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","28.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","44.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","76.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","43.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","18.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","1","Male","-","State","Thousand","145.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","12.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","530","55 - 59 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","13.8"
