"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","UNIT","VALUE"
"PEA01","Population Estimates (Persons in April)","2005","2005","515","50 - 54 years","2","Female","Thousand","120.2"
"PEA01","Population Estimates (Persons in April)","2005","2005","530","55 - 59 years","-","Both sexes","Thousand","221.4"
"PEA01","Population Estimates (Persons in April)","2005","2005","530","55 - 59 years","1","Male","Thousand","112"
"PEA01","Population Estimates (Persons in April)","2005","2005","530","55 - 59 years","2","Female","Thousand","109.4"
"PEA01","Population Estimates (Persons in April)","2005","2005","550","60 - 64 years","-","Both sexes","Thousand","172.1"
"PEA01","Population Estimates (Persons in April)","2005","2005","550","60 - 64 years","1","Male","Thousand","86.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","550","60 - 64 years","2","Female","Thousand","85.4"
"PEA01","Population Estimates (Persons in April)","2005","2005","565","65 - 69 years","-","Both sexes","Thousand","140.8"
"PEA01","Population Estimates (Persons in April)","2005","2005","565","65 - 69 years","1","Male","Thousand","69.1"
"PEA01","Population Estimates (Persons in April)","2005","2005","565","65 - 69 years","2","Female","Thousand","71.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","575","65 years and over","-","Both sexes","Thousand","458.9"
"PEA01","Population Estimates (Persons in April)","2005","2005","575","65 years and over","1","Male","Thousand","201.9"
"PEA01","Population Estimates (Persons in April)","2005","2005","575","65 years and over","2","Female","Thousand","257"
"PEA01","Population Estimates (Persons in April)","2005","2005","580","70 - 74 years","-","Both sexes","Thousand","117.4"
"PEA01","Population Estimates (Persons in April)","2005","2005","580","70 - 74 years","1","Male","Thousand","55.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","580","70 - 74 years","2","Female","Thousand","61.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","595","75 - 79 years","-","Both sexes","Thousand","91"
"PEA01","Population Estimates (Persons in April)","2005","2005","595","75 - 79 years","1","Male","Thousand","38.8"
"PEA01","Population Estimates (Persons in April)","2005","2005","595","75 - 79 years","2","Female","Thousand","52.2"
"PEA01","Population Estimates (Persons in April)","2005","2005","610","80 - 84 years","-","Both sexes","Thousand","64"
"PEA01","Population Estimates (Persons in April)","2005","2005","610","80 - 84 years","1","Male","Thousand","24.3"
"PEA01","Population Estimates (Persons in April)","2005","2005","610","80 - 84 years","2","Female","Thousand","39.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","630","85 years and over","-","Both sexes","Thousand","45.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","630","85 years and over","1","Male","Thousand","14"
"PEA01","Population Estimates (Persons in April)","2005","2005","630","85 years and over","2","Female","Thousand","31.7"
"PEA01","Population Estimates (Persons in April)","2005","2005","-","All ages","-","Both sexes","Thousand","4133.8"
"PEA01","Population Estimates (Persons in April)","2005","2005","-","All ages","1","Male","Thousand","2061.8"
"PEA01","Population Estimates (Persons in April)","2005","2005","-","All ages","2","Female","Thousand","2072"
"PEA01","Population Estimates (Persons in April)","2006","2006","200","Under 1 year","-","Both sexes","Thousand","61.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","200","Under 1 year","1","Male","Thousand","31.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","200","Under 1 year","2","Female","Thousand","29.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","205","0 - 4 years","-","Both sexes","Thousand","302.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","205","0 - 4 years","1","Male","Thousand","154.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","205","0 - 4 years","2","Female","Thousand","147.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","215","0 - 14 years","-","Both sexes","Thousand","865.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","215","0 - 14 years","1","Male","Thousand","443.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","215","0 - 14 years","2","Female","Thousand","421.6"
"PEA01","Population Estimates (Persons in April)","2006","2006","225","1 - 4 years","-","Both sexes","Thousand","241.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","225","1 - 4 years","1","Male","Thousand","123.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","225","1 - 4 years","2","Female","Thousand","117.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","245","5 - 9 years","-","Both sexes","Thousand","288.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","245","5 - 9 years","1","Male","Thousand","148.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","245","5 - 9 years","2","Female","Thousand","140.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","265","10 - 14 years","-","Both sexes","Thousand","274.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","265","10 - 14 years","1","Male","Thousand","140.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","265","10 - 14 years","2","Female","Thousand","133.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","300","15 - 19 years","-","Both sexes","Thousand","290.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","300","15 - 19 years","1","Male","Thousand","148.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","300","15 - 19 years","2","Female","Thousand","142.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","310","15 - 24 years","-","Both sexes","Thousand","638.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","310","15 - 24 years","1","Male","Thousand","324.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","310","15 - 24 years","2","Female","Thousand","314.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","320","15 years and over","-","Both sexes","Thousand","3367.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","320","15 years and over","1","Male","Thousand","1673.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","320","15 years and over","2","Female","Thousand","1694"
"PEA01","Population Estimates (Persons in April)","2006","2006","365","20 - 24 years","-","Both sexes","Thousand","347.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","365","20 - 24 years","1","Male","Thousand","175.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","365","20 - 24 years","2","Female","Thousand","172"
"PEA01","Population Estimates (Persons in April)","2006","2006","410","25 - 29 years","-","Both sexes","Thousand","375.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","410","25 - 29 years","1","Male","Thousand","190.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","410","25 - 29 years","2","Female","Thousand","185"
"PEA01","Population Estimates (Persons in April)","2006","2006","420","25 - 44 years","-","Both sexes","Thousand","1343.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","420","25 - 44 years","1","Male","Thousand","679.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","420","25 - 44 years","2","Female","Thousand","663.6"
"PEA01","Population Estimates (Persons in April)","2006","2006","440","30 - 34 years","-","Both sexes","Thousand","347.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","440","30 - 34 years","1","Male","Thousand","176.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","440","30 - 34 years","2","Female","Thousand","171.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","460","35 - 39 years","-","Both sexes","Thousand","320.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","460","35 - 39 years","1","Male","Thousand","162.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","460","35 - 39 years","2","Female","Thousand","157.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","475","40 - 44 years","-","Both sexes","Thousand","299.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","475","40 - 44 years","1","Male","Thousand","150.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","475","40 - 44 years","2","Female","Thousand","149.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","495","45 - 49 years","-","Both sexes","Thousand","273.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","495","45 - 49 years","1","Male","Thousand","137.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","495","45 - 49 years","2","Female","Thousand","136.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","505","45 - 64 years","-","Both sexes","Thousand","923.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","505","45 - 64 years","1","Male","Thousand","465.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","505","45 - 64 years","2","Female","Thousand","458.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","515","50 - 54 years","-","Both sexes","Thousand","246.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","515","50 - 54 years","1","Male","Thousand","124.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","515","50 - 54 years","2","Female","Thousand","122.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","530","55 - 59 years","-","Both sexes","Thousand","223.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","530","55 - 59 years","1","Male","Thousand","113.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","530","55 - 59 years","2","Female","Thousand","110.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","550","60 - 64 years","-","Both sexes","Thousand","179.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","550","60 - 64 years","1","Male","Thousand","90.6"
"PEA01","Population Estimates (Persons in April)","2006","2006","550","60 - 64 years","2","Female","Thousand","89.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","565","65 - 69 years","-","Both sexes","Thousand","141.2"
"PEA01","Population Estimates (Persons in April)","2006","2006","565","65 - 69 years","1","Male","Thousand","69.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","565","65 - 69 years","2","Female","Thousand","71.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","575","65 years and over","-","Both sexes","Thousand","462.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","575","65 years and over","1","Male","Thousand","204.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","575","65 years and over","2","Female","Thousand","257.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","580","70 - 74 years","-","Both sexes","Thousand","117.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","580","70 - 74 years","1","Male","Thousand","55.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","580","70 - 74 years","2","Female","Thousand","61.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","595","75 - 79 years","-","Both sexes","Thousand","91.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","595","75 - 79 years","1","Male","Thousand","39.7"
"PEA01","Population Estimates (Persons in April)","2006","2006","595","75 - 79 years","2","Female","Thousand","51.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","610","80 - 84 years","-","Both sexes","Thousand","64.4"
"PEA01","Population Estimates (Persons in April)","2006","2006","610","80 - 84 years","1","Male","Thousand","24.5"
"PEA01","Population Estimates (Persons in April)","2006","2006","610","80 - 84 years","2","Female","Thousand","39.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","630","85 years and over","-","Both sexes","Thousand","47.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","630","85 years and over","1","Male","Thousand","14.8"
"PEA01","Population Estimates (Persons in April)","2006","2006","630","85 years and over","2","Female","Thousand","33.1"
"PEA01","Population Estimates (Persons in April)","2006","2006","-","All ages","-","Both sexes","Thousand","4232.9"
"PEA01","Population Estimates (Persons in April)","2006","2006","-","All ages","1","Male","Thousand","2117.3"
"PEA01","Population Estimates (Persons in April)","2006","2006","-","All ages","2","Female","Thousand","2115.6"
"PEA01","Population Estimates (Persons in April)","2007","2007","200","Under 1 year","-","Both sexes","Thousand","66.3"
"PEA01","Population Estimates (Persons in April)","2007","2007","200","Under 1 year","1","Male","Thousand","34.1"
