COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2003,2003,456.1877766,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2004,2004,467.6691978,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2005,2005,479.9927417,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2006,2006,488.4531519,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2007,2007,502.507777,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2008,2008,517.0804565,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2009,2009,519.132271,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2010,2010,518.2343112,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2011,2011,519.5209765,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2012,2012,518.2039891,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2013,2013,516.4171221,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2014,2014,518.1243271,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2015,2015,522.762682,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2016,2016,530.9930742,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2017,2017,541.0092393,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2018,2018,551.2094639,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2019,2019,558.024981,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2020,2020,556.8300134,,
SVN,Slovenia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2021,2021,570.4601203,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2000,2000,2.15241902,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2001,2001,2.300633515,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2002,2002,2.390538122,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2003,2003,2.489812014,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2004,2004,2.792672252,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2005,2005,3.105763934,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2006,2006,3.571734663,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2007,2007,4.299541851,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2008,2008,4.784506727,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2009,2009,4.35560868,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2010,2010,4.386446632,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2011,2011,4.450413402,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2012,2012,4.526631145,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2013,2013,4.678747525,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2014,2014,4.928272825,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2015,2015,5.48865028,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2016,2016,6.286070695,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2017,2017,6.934806048,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2018,2018,7.680238238,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2019,2019,8.021030605,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2020,2020,7.992222293,,
SVN,Slovenia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2021,2021,8.207472301,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2002,2002,0.123462051,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2003,2003,0.096640088,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2004,2004,0.124567346,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2005,2005,0.156224365,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2006,2006,0.209910515,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2007,2007,0.224601283,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2008,2008,0.200002052,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2009,2009,0.165342585,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2010,2010,0.127198171,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2011,2011,0.108987558,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2012,2012,0.101335844,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2013,2013,0.086356361,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2014,2014,0.088044954,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2015,2015,0.109818462,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2016,2016,0.117743709,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2017,2017,0.443103494,B,Break
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2018,2018,0.151833177,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2019,2019,0.151532474,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2020,2020,0.154412477,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2021,2021,0.155533925,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2000,2000,0.005421066,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2001,2001,0.005939588,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2002,2002,0.003874154,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2003,2003,0.004622797,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2004,2004,0.004300436,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2005,2005,0.003784077,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2006,2006,0.003875505,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2007,2007,0.00307901,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2008,2008,0.003531768,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2009,2009,0.002649911,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2010,2010,0.002966298,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2011,2011,0.002384466,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2012,2012,0.002018129,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2013,2013,0.003180789,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2014,2014,0.0035602,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2015,2015,0.003966827,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2016,2016,0.004422928,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2017,2017,0.003930923,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2018,2018,0.003340847,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2019,2019,0.003589072,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2020,2020,0.001191655,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2021,2021,0.001603276,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2000,2000,2.716446714,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2001,2001,2.505931484,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2002,2002,2.165226362,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2003,2003,2.020567418,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2004,2004,1.821786544,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2005,2005,1.671926636,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2006,2006,1.516892867,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2007,2007,1.410332123,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2008,2008,1.273534041,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2009,2009,1.134933177,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2010,2010,1.260718079,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2011,2011,1.159529137,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2012,2012,1.06703209,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2013,2013,1.073371775,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2014,2014,1.081780873,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2015,2015,1.407365111,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2016,2016,1.449715234,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2017,2017,1.491630838,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2018,2018,1.375432126,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2019,2019,1.338263836,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2020,2020,0.993673054,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2021,2021,0.865250575,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2002,2002,1.453976626,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2003,2003,1.435061704,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2004,2004,2.146707181,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2005,2005,2.827329923,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2006,2006,4.129319915,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2007,2007,5.349527927,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2008,2008,5.519176616,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2009,2009,4.099194526,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2010,2010,2.993288532,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2011,2011,2.738640997,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2012,2012,2.29442644,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2013,2013,2.029657958,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2014,2014,2.134841269,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2015,2015,2.294125942,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2016,2016,2.552490458,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2017,2017,10.41914684,B,Break
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2018,2018,3.966451516,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2019,2019,3.942280758,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2020,2020,3.944503926,,
SVN,Slovenia,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2021,2021,4.555806495,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2000,2000,0.055306258,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2001,2001,0.062247121,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2002,2002,0.045624784,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2003,2003,0.068646457,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2004,2004,0.074110721,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2005,2005,0.068483769,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2006,2006,0.076238198,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2007,2007,0.073335507,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2008,2008,0.097461258,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2009,2009,0.065696934,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2010,2010,0.069804348,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2011,2011,0.059916905,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2012,2012,0.045694086,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2013,2013,0.074758987,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2014,2014,0.086324795,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2015,2015,0.082867667,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2016,2016,0.095881827,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2017,2017,0.092431818,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2018,2018,0.087275435,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2019,2019,0.093373588,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2020,2020,0.030441125,,
SVN,Slovenia,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2021,2021,0.046962187,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2000,2000,27.7134633,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2001,2001,26.26226118,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2002,2002,25.49924042,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2003,2003,30.00451463,,
SVN,Slovenia,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2004,2004,31.39540473,,
